chapter,official,url,local,local_title,match
74. System Catalog Declarations and Initial Contents,74.1. System Catalog Declaration Rules,https://www.postgresql.org/docs/15/system-catalog-declarations.html,,,unmapped-review
74. System Catalog Declarations and Initial Contents,74.2. System Catalog Initial Data,https://www.postgresql.org/docs/15/system-catalog-initial-data.html,,,unmapped-review
74. System Catalog Declarations and Initial Contents,74.3. BKI File Format,https://www.postgresql.org/docs/15/bki-format.html,,,unmapped-review
74. System Catalog Declarations and Initial Contents,74.4. BKI Commands,https://www.postgresql.org/docs/15/bki-commands.html,,,unmapped-review
74. System Catalog Declarations and Initial Contents,74.5. Structure of the Bootstrap BKI File,https://www.postgresql.org/docs/15/bki-structure.html,,,unmapped-review
74. System Catalog Declarations and Initial Contents,74.6. BKI Example,https://www.postgresql.org/docs/15/bki-example.html,,,unmapped-review
75. 查詢計畫如何使用統計資訊,75.1. Row Estimation Examples,https://www.postgresql.org/docs/15/row-estimation-examples.html,internals/how-the-planner-uses-statistics/row-estimation-examples.md,70.1. Row Estimation Examples,title/path
75. 查詢計畫如何使用統計資訊,75.2. Multivariate Statistics Examples,https://www.postgresql.org/docs/15/multivariate-statistics-examples.html,internals/how-the-planner-uses-statistics/multivariate-statistics-examples.md,70.2. 多元統計資訊範例,title/path
75. 查詢計畫如何使用統計資訊,75.3. Planner Statistics and Security,https://www.postgresql.org/docs/15/planner-stats-security.html,internals/how-the-planner-uses-statistics/planner-statistics-and-security.md,70.3. Planner Statistics and Security,title/path
76. Backup Manifest Format,76.1. Backup Manifest Top-level Object,https://www.postgresql.org/docs/15/backup-manifest-toplevel.html,,,unmapped-review
76. Backup Manifest Format,76.2. Backup Manifest File Object,https://www.postgresql.org/docs/15/backup-manifest-files.html,,,unmapped-review
76. Backup Manifest Format,76.3. Backup Manifest WAL Range Object,https://www.postgresql.org/docs/15/backup-manifest-wal-ranges.html,,,unmapped-review
B. 日期時間格式支援,B.2. Handling of Invalid or Ambiguous Timestamps,https://www.postgresql.org/docs/15/datetime-invalid-input.html,appendixes/date-time-support/b.2.-handling-of-invalid-or-ambiguous-timestamps.md,B.2. Handling of Invalid or Ambiguous Timestamps,title/path
B. 日期時間格式支援,B.5. POSIX Time Zone Specifications,https://www.postgresql.org/docs/15/datetime-posix-timezone-specs.html,appendixes/date-time-support/b.5.-posix-time-zone-specifications.md,B.5. POSIX Time Zone Specifications,title/path
B. 日期時間格式支援,B.7. Julian Dates,https://www.postgresql.org/docs/15/datetime-julian-dates.html,appendixes/date-time-support/b.7.-julian-dates.md,B.7. Julian Dates,title/path
B. 日期時間格式支援,B.1. Date/Time Input Interpretation,https://www.postgresql.org/docs/15/datetime-input-rules.html,appendixes/date-time-support/b.1.-ri-qi-shi-jian-jie-yi-liu-cheng.md,B.1. 日期時間解譯流程,number-only-review
B. 日期時間格式支援,B.3. Date/Time Key Words,https://www.postgresql.org/docs/15/datetime-keywords.html,appendixes/date-time-support/b.2.-ri-qi-shi-jian-guan-yong-zi.md,B.3. 日期時間慣用字,number-only-review
B. 日期時間格式支援,B.4. Date/Time Configuration Files,https://www.postgresql.org/docs/15/datetime-config-files.html,appendixes/date-time-support/configuration.md,B.4. 日期時間設定檔,number-only-review
B. 日期時間格式支援,B.6. History of Units,https://www.postgresql.org/docs/15/datetime-units-history.html,appendixes/date-time-support/datetime-units-history.md,B.6. 日期時間的沿革,number-only-review
D. SQL 相容性,D.1. Supported Features,https://www.postgresql.org/docs/15/features-sql-standard.html,appendixes/d.-sql-xiang-rong-xing/supported-features.md,D.1. Supported Features,title/path
D. SQL 相容性,D.2. Unsupported Features,https://www.postgresql.org/docs/15/unsupported-features-sql-standard.html,appendixes/d.-sql-xiang-rong-xing/d.2.-unsupported-features.md,D.2. Unsupported Features,title/path
D. SQL 相容性,D.3. XML Limits and Conformance to SQL/XML,https://www.postgresql.org/docs/15/xml-limits-conformance.html,appendixes/d.-sql-xiang-rong-xing/d.3.-xml-limits-and-conformance-to-sql-xml.md,D.3. XML Limits and Conformance to SQL/XML,title/path
E. 版本資訊,E.18. Release 15.2,https://www.postgresql.org/docs/15/release-15-2.html,appendixes/release-notes/e.1.-release-15.2.md,E.1. Release 15.2,title/path
E. 版本資訊,E.19. Release 15.1,https://www.postgresql.org/docs/15/release-15-1.html,appendixes/release-notes/e.2.-release-15.1.md,E.2. Release 15.1,title/path
E. 版本資訊,E.20. Release 15,https://www.postgresql.org/docs/15/release-15.html,appendixes/release-notes/e.3.-release-15.md,E.3. Release 15,title/path
E. 版本資訊,E.21. Prior Releases,https://www.postgresql.org/docs/15/release-prior.html,appendixes/release-notes/e.4.-prior-releases.md,E.4. Prior Releases,title/path
E. 版本資訊,E.1. Release 15.19,https://www.postgresql.org/docs/15/release-15-19.html,,,unmapped-review
E. 版本資訊,E.2. Release 15.18,https://www.postgresql.org/docs/15/release-15-18.html,,,unmapped-review
E. 版本資訊,E.3. Release 15.17,https://www.postgresql.org/docs/15/release-15-17.html,,,unmapped-review
E. 版本資訊,E.4. Release 15.16,https://www.postgresql.org/docs/15/release-15-16.html,,,unmapped-review
E. 版本資訊,E.5. Release 15.15,https://www.postgresql.org/docs/15/release-15-15.html,,,unmapped-review
E. 版本資訊,E.6. Release 15.14,https://www.postgresql.org/docs/15/release-15-14.html,,,unmapped-review
E. 版本資訊,E.7. Release 15.13,https://www.postgresql.org/docs/15/release-15-13.html,,,unmapped-review
E. 版本資訊,E.8. Release 15.12,https://www.postgresql.org/docs/15/release-15-12.html,,,unmapped-review
E. 版本資訊,E.9. Release 15.11,https://www.postgresql.org/docs/15/release-15-11.html,,,unmapped-review
E. 版本資訊,E.10. Release 15.10,https://www.postgresql.org/docs/15/release-15-10.html,,,unmapped-review
E. 版本資訊,E.11. Release 15.9,https://www.postgresql.org/docs/15/release-15-9.html,,,unmapped-review
E. 版本資訊,E.12. Release 15.8,https://www.postgresql.org/docs/15/release-15-8.html,,,unmapped-review
E. 版本資訊,E.13. Release 15.7,https://www.postgresql.org/docs/15/release-15-7.html,,,unmapped-review
E. 版本資訊,E.14. Release 15.6,https://www.postgresql.org/docs/15/release-15-6.html,,,unmapped-review
E. 版本資訊,E.15. Release 15.5,https://www.postgresql.org/docs/15/release-15-5.html,,,unmapped-review
E. 版本資訊,E.16. Release 15.4,https://www.postgresql.org/docs/15/release-15-4.html,,,unmapped-review
E. 版本資訊,E.17. Release 15.3,https://www.postgresql.org/docs/15/release-15-3.html,,,unmapped-review
F. 延伸支援模組,F.1. adminpack,https://www.postgresql.org/docs/15/adminpack.html,appendixes/additional-supplied-modules/adminpack.md,F.1. adminpack,title/path
F. 延伸支援模組,F.2. amcheck,https://www.postgresql.org/docs/15/amcheck.html,appendixes/additional-supplied-modules/amcheck.md,F.2. amcheck,title/path
F. 延伸支援模組,F.3. auth_delay,https://www.postgresql.org/docs/15/auth-delay.html,appendixes/additional-supplied-modules/auth_delay.md,F.3. auth_delay,title/path
F. 延伸支援模組,F.4. auto_explain,https://www.postgresql.org/docs/15/auto-explain.html,appendixes/additional-supplied-modules/auto_explain.md,F.4. auto_explain,title/path
F. 延伸支援模組,F.7. bloom,https://www.postgresql.org/docs/15/bloom.html,appendixes/additional-supplied-modules/bloom.md,F.5. bloom,title/path
F. 延伸支援模組,F.8. btree_gin,https://www.postgresql.org/docs/15/btree-gin.html,appendixes/additional-supplied-modules/btree_gin.md,F.6. btree_gin,title/path
F. 延伸支援模組,F.12. dblink,https://www.postgresql.org/docs/15/dblink.html,appendixes/additional-supplied-modules/dblink/README.md,F.10. dblink,title/path
F. 延伸支援模組,F.15. earthdistance,https://www.postgresql.org/docs/15/earthdistance.html,appendixes/additional-supplied-modules/earthdistance.md,F.13. earthdistance,title/path
F. 延伸支援模組,F.16. file_fdw,https://www.postgresql.org/docs/15/file-fdw.html,appendixes/additional-supplied-modules/file_fdw.md,F.14. file_fdw,title/path
F. 延伸支援模組,F.18. hstore,https://www.postgresql.org/docs/15/hstore.html,appendixes/additional-supplied-modules/hstore.md,F.16. hstore,title/path
F. 延伸支援模組,F.26. passwordcheck,https://www.postgresql.org/docs/15/passwordcheck.html,appendixes/additional-supplied-modules/f.26.-passwordcheck.md,F.26. passwordcheck,title/path
F. 延伸支援模組,F.27. pg_buffercache,https://www.postgresql.org/docs/15/pgbuffercache.html,appendixes/additional-supplied-modules/pg_buffercache.md,F.24. pg_buffercache,title/path
F. 延伸支援模組,F.32. pg_stat_statements,https://www.postgresql.org/docs/15/pgstatstatements.html,appendixes/additional-supplied-modules/pg_stat_statements.md,F.29. pg_stat_statements,title/path
F. 延伸支援模組,F.33. pgstattuple,https://www.postgresql.org/docs/15/pgstattuple.html,appendixes/additional-supplied-modules/pgstattuple.md,F.30. pgstattuple,title/path
F. 延伸支援模組,F.35. pg_trgm,https://www.postgresql.org/docs/15/pgtrgm.html,appendixes/additional-supplied-modules/pg_trgm.md,F.31. pg_trgm,title/path
F. 延伸支援模組,F.36. pg_visibility,https://www.postgresql.org/docs/15/pgvisibility.html,appendixes/additional-supplied-modules/pg_visibility.md,F.32. pg_visibility,title/path
F. 延伸支援模組,F.38. postgres_fdw,https://www.postgresql.org/docs/15/postgres-fdw.html,appendixes/additional-supplied-modules/postgres_fdw.md,F.38. postgres_fdw,title/path
F. 延伸支援模組,F.40. sepgsql,https://www.postgresql.org/docs/15/sepgsql.html,appendixes/additional-supplied-modules/sepgsql.md,F.35. sepgsql,title/path
F. 延伸支援模組,F.43. tablefunc,https://www.postgresql.org/docs/15/tablefunc.html,appendixes/additional-supplied-modules/tablefunc.md,F.43. tablefunc,title/path
F. 延伸支援模組,F.45. test_decoding,https://www.postgresql.org/docs/15/test-decoding.html,appendixes/additional-supplied-modules/test_decoding.md,F.45. test_decoding,title/path
F. 延伸支援模組,F.46. tsm_system_rows,https://www.postgresql.org/docs/15/tsm-system-rows.html,appendixes/additional-supplied-modules/tsm_system_rows.md,F.46. tsm_system_rows,title/path
F. 延伸支援模組,F.47. tsm_system_time,https://www.postgresql.org/docs/15/tsm-system-time.html,appendixes/additional-supplied-modules/tsm_system_time.md,F.47. tsm_system_time,title/path
F. 延伸支援模組,F.49. uuid-ossp,https://www.postgresql.org/docs/15/uuid-ossp.html,appendixes/additional-supplied-modules/uuid-ossp.md,F.49. uuid-ossp,title/path
F. 延伸支援模組,F.5. basebackup_to_shell,https://www.postgresql.org/docs/15/basebackup-to-shell.html,,,unmapped-review
F. 延伸支援模組,F.6. basic_archive,https://www.postgresql.org/docs/15/basic-archive.html,,,unmapped-review
F. 延伸支援模組,F.9. btree_gist,https://www.postgresql.org/docs/15/btree-gist.html,,,unmapped-review
F. 延伸支援模組,F.10. citext,https://www.postgresql.org/docs/15/citext.html,,,unmapped-review
F. 延伸支援模組,F.11. cube,https://www.postgresql.org/docs/15/cube.html,,,unmapped-review
F. 延伸支援模組,F.13. dict_int,https://www.postgresql.org/docs/15/dict-int.html,,,unmapped-review
F. 延伸支援模組,F.14. dict_xsyn,https://www.postgresql.org/docs/15/dict-xsyn.html,,,unmapped-review
F. 延伸支援模組,F.17. fuzzystrmatch,https://www.postgresql.org/docs/15/fuzzystrmatch.html,,,unmapped-review
F. 延伸支援模組,F.19. intagg,https://www.postgresql.org/docs/15/intagg.html,,,unmapped-review
F. 延伸支援模組,F.20. intarray,https://www.postgresql.org/docs/15/intarray.html,,,unmapped-review
F. 延伸支援模組,F.21. isn,https://www.postgresql.org/docs/15/isn.html,,,unmapped-review
F. 延伸支援模組,F.22. lo,https://www.postgresql.org/docs/15/lo.html,,,unmapped-review
F. 延伸支援模組,F.23. ltree,https://www.postgresql.org/docs/15/ltree.html,,,unmapped-review
F. 延伸支援模組,F.24. old_snapshot,https://www.postgresql.org/docs/15/oldsnapshot.html,,,unmapped-review
F. 延伸支援模組,F.25. pageinspect,https://www.postgresql.org/docs/15/pageinspect.html,,,unmapped-review
F. 延伸支援模組,F.28. pgcrypto,https://www.postgresql.org/docs/15/pgcrypto.html,,,unmapped-review
F. 延伸支援模組,F.29. pg_freespacemap,https://www.postgresql.org/docs/15/pgfreespacemap.html,,,unmapped-review
F. 延伸支援模組,F.30. pg_prewarm,https://www.postgresql.org/docs/15/pgprewarm.html,,,unmapped-review
F. 延伸支援模組,F.31. pgrowlocks,https://www.postgresql.org/docs/15/pgrowlocks.html,,,unmapped-review
F. 延伸支援模組,F.34. pg_surgery,https://www.postgresql.org/docs/15/pgsurgery.html,,,unmapped-review
F. 延伸支援模組,F.37. pg_walinspect,https://www.postgresql.org/docs/15/pgwalinspect.html,,,unmapped-review
F. 延伸支援模組,F.39. seg,https://www.postgresql.org/docs/15/seg.html,,,unmapped-review
F. 延伸支援模組,F.41. spi,https://www.postgresql.org/docs/15/contrib-spi.html,,,unmapped-review
F. 延伸支援模組,F.42. sslinfo,https://www.postgresql.org/docs/15/sslinfo.html,,,unmapped-review
F. 延伸支援模組,F.44. tcn,https://www.postgresql.org/docs/15/tcn.html,,,unmapped-review
F. 延伸支援模組,F.48. unaccent,https://www.postgresql.org/docs/15/unaccent.html,,,unmapped-review
F. 延伸支援模組,F.50. xml2,https://www.postgresql.org/docs/15/xml2.html,,,unmapped-review
G. Additional Supplied Programs,G.1. Client Applications,https://www.postgresql.org/docs/15/contrib-prog-client.html,appendixes/additional-supplied-programs/client-applications/README.md,G.1. Client Applications,title/path
G. Additional Supplied Programs,G.2. Server Applications,https://www.postgresql.org/docs/15/contrib-prog-server.html,appendixes/additional-supplied-programs/server-applications/README.md,G.2. Server Applications,title/path
H. 外部專案,H.2. Administration Tools,https://www.postgresql.org/docs/15/external-admin-tools.html,appendixes/h.-wai-bu-zhuan-an/h.2.-administration-tools.md,H.2. Administration Tools,title/path
H. 外部專案,H.3. Procedural Languages,https://www.postgresql.org/docs/15/external-pl.html,appendixes/h.-wai-bu-zhuan-an/h.3.-procedural-languages.md,H.3. Procedural Languages,title/path
H. 外部專案,H.4. Extensions,https://www.postgresql.org/docs/15/external-extensions.html,appendixes/h.-wai-bu-zhuan-an/h.4.-extensions.md,H.4. Extensions,title/path
H. 外部專案,H.1. Client Interfaces,https://www.postgresql.org/docs/15/external-interfaces.html,appendixes/h.-wai-bu-zhuan-an/h.1.-yong-hu-duan-jie-mian.md,H.1. 用戶端介面,number-only-review
I. The Source Code Repository,I.1. Getting the Source via Git,https://www.postgresql.org/docs/15/git.html,appendixes/the-source-code-repository/getting-the-source-via-git.md,I.1. Getting The Source via Git,title/path
J. 文件取得,J.1. DocBook,https://www.postgresql.org/docs/15/docguide-docbook.html,appendixes/docguide/j.1.-docbook.md,J.1. DocBook,title/path
J. 文件取得,J.2. Tool Sets,https://www.postgresql.org/docs/15/docguide-toolsets.html,appendixes/docguide/j.2.-tool-sets.md,J.2. Tool Sets,title/path
J. 文件取得,J.3. Building the Documentation,https://www.postgresql.org/docs/15/docguide-build.html,appendixes/docguide/j.3.-building-the-documentation.md,J.3. Building the Documentation,title/path
J. 文件取得,J.4. Documentation Authoring,https://www.postgresql.org/docs/15/docguide-authoring.html,appendixes/docguide/j.4.-documentation-authoring.md,J.4. Documentation Authoring,title/path
J. 文件取得,J.5. Style Guide,https://www.postgresql.org/docs/15/docguide-style.html,appendixes/docguide/j.5.-style-guide.md,J.5. Style Guide,title/path
N. 色彩支援,N.1. When Color is Used,https://www.postgresql.org/docs/15/color-when.html,appendixes/color-support/when-color-is-used.md,N.1. When Color is Used,title/path
N. 色彩支援,N.2. Configuring the Colors,https://www.postgresql.org/docs/15/color-which.html,appendixes/color-support/configuring-the-colors.md,N.2. Configuring the Colors,title/path
O. Obsolete or Renamed Features,O.1. recovery.conf file merged into postgresql.conf,https://www.postgresql.org/docs/15/recovery-config.html,,,unmapped-review
O. Obsolete or Renamed Features,O.2. Default Roles Renamed to Predefined Roles,https://www.postgresql.org/docs/15/default-roles.html,,,unmapped-review
O. Obsolete or Renamed Features,O.3. pg_xlogdump renamed to pg_waldump,https://www.postgresql.org/docs/15/pgxlogdump.html,,,unmapped-review
O. Obsolete or Renamed Features,O.4. pg_resetxlog renamed to pg_resetwal,https://www.postgresql.org/docs/15/app-pgresetxlog.html,,,unmapped-review
O. Obsolete or Renamed Features,O.5. pg_receivexlog renamed to pg_receivewal,https://www.postgresql.org/docs/15/app-pgreceivexlog.html,,,unmapped-review
sql-commands.html,ABORT,https://www.postgresql.org/docs/15/sql-abort.html,,,unmapped-review
sql-commands.html,ALTER AGGREGATE,https://www.postgresql.org/docs/15/sql-alteraggregate.html,,,unmapped-review
sql-commands.html,ALTER COLLATION,https://www.postgresql.org/docs/15/sql-altercollation.html,,,unmapped-review
sql-commands.html,ALTER CONVERSION,https://www.postgresql.org/docs/15/sql-alterconversion.html,,,unmapped-review
sql-commands.html,ALTER DATABASE,https://www.postgresql.org/docs/15/sql-alterdatabase.html,reference/sql-commands/alter-database.md,ALTER DATABASE,title/path
sql-commands.html,ALTER DEFAULT PRIVILEGES,https://www.postgresql.org/docs/15/sql-alterdefaultprivileges.html,reference/sql-commands/alter-default-privileges.md,ALTER DEFAULT PRIVILEGES,title/path
sql-commands.html,ALTER DOMAIN,https://www.postgresql.org/docs/15/sql-alterdomain.html,,,unmapped-review
sql-commands.html,ALTER EVENT TRIGGER,https://www.postgresql.org/docs/15/sql-altereventtrigger.html,,,unmapped-review
sql-commands.html,ALTER EXTENSION,https://www.postgresql.org/docs/15/sql-alterextension.html,reference/sql-commands/alter-extension.md,ALTER EXTENSION,title/path
sql-commands.html,ALTER FOREIGN DATA WRAPPER,https://www.postgresql.org/docs/15/sql-alterforeigndatawrapper.html,,,unmapped-review
sql-commands.html,ALTER FOREIGN TABLE,https://www.postgresql.org/docs/15/sql-alterforeigntable.html,,,unmapped-review
sql-commands.html,ALTER FUNCTION,https://www.postgresql.org/docs/15/sql-alterfunction.html,reference/sql-commands/alter-function.md,ALTER FUNCTION,title/path
sql-commands.html,ALTER GROUP,https://www.postgresql.org/docs/15/sql-altergroup.html,,,unmapped-review
sql-commands.html,ALTER INDEX,https://www.postgresql.org/docs/15/sql-alterindex.html,reference/sql-commands/alter-index.md,ALTER INDEX,title/path
sql-commands.html,ALTER LANGUAGE,https://www.postgresql.org/docs/15/sql-alterlanguage.html,reference/sql-commands/alter-language.md,ALTER LANGUAGE,title/path
sql-commands.html,ALTER LARGE OBJECT,https://www.postgresql.org/docs/15/sql-alterlargeobject.html,,,unmapped-review
sql-commands.html,ALTER MATERIALIZED VIEW,https://www.postgresql.org/docs/15/sql-altermaterializedview.html,reference/sql-commands/alter-materialized-view.md,ALTER MATERIALIZED VIEW,title/path
sql-commands.html,ALTER OPERATOR,https://www.postgresql.org/docs/15/sql-alteroperator.html,,,unmapped-review
sql-commands.html,ALTER OPERATOR CLASS,https://www.postgresql.org/docs/15/sql-alteropclass.html,,,unmapped-review
sql-commands.html,ALTER OPERATOR FAMILY,https://www.postgresql.org/docs/15/sql-alteropfamily.html,,,unmapped-review
sql-commands.html,ALTER POLICY,https://www.postgresql.org/docs/15/sql-alterpolicy.html,reference/sql-commands/alter-policy.md,ALTER POLICY,title/path
sql-commands.html,ALTER PROCEDURE,https://www.postgresql.org/docs/15/sql-alterprocedure.html,,,unmapped-review
sql-commands.html,ALTER PUBLICATION,https://www.postgresql.org/docs/15/sql-alterpublication.html,reference/sql-commands/alter-publication.md,ALTER PUBLICATION,title/path
sql-commands.html,ALTER ROLE,https://www.postgresql.org/docs/15/sql-alterrole.html,reference/sql-commands/alter-role.md,ALTER ROLE,title/path
sql-commands.html,ALTER ROUTINE,https://www.postgresql.org/docs/15/sql-alterroutine.html,,,unmapped-review
sql-commands.html,ALTER RULE,https://www.postgresql.org/docs/15/sql-alterrule.html,reference/sql-commands/alter-rule.md,ALTER RULE,title/path
sql-commands.html,ALTER SCHEMA,https://www.postgresql.org/docs/15/sql-alterschema.html,reference/sql-commands/alter-schema.md,ALTER SCHEMA,title/path
sql-commands.html,ALTER SEQUENCE,https://www.postgresql.org/docs/15/sql-altersequence.html,reference/sql-commands/alter-sequence.md,ALTER SEQUENCE,title/path
sql-commands.html,ALTER SERVER,https://www.postgresql.org/docs/15/sql-alterserver.html,,,unmapped-review
sql-commands.html,ALTER STATISTICS,https://www.postgresql.org/docs/15/sql-alterstatistics.html,reference/sql-commands/alter-statistics.md,ALTER STATISTICS,title/path
sql-commands.html,ALTER SUBSCRIPTION,https://www.postgresql.org/docs/15/sql-altersubscription.html,reference/sql-commands/alter-subscription.md,ALTER SUBSCRIPTION,title/path
sql-commands.html,ALTER SYSTEM,https://www.postgresql.org/docs/15/sql-altersystem.html,reference/sql-commands/alter-system.md,ALTER SYSTEM,title/path
sql-commands.html,ALTER TABLE,https://www.postgresql.org/docs/15/sql-altertable.html,reference/sql-commands/alter-table.md,ALTER TABLE,title/path
sql-commands.html,ALTER TABLESPACE,https://www.postgresql.org/docs/15/sql-altertablespace.html,reference/sql-commands/alter-tablespace.md,ALTER TABLESPACE,title/path
sql-commands.html,ALTER TEXT SEARCH CONFIGURATION,https://www.postgresql.org/docs/15/sql-altertsconfig.html,,,unmapped-review
sql-commands.html,ALTER TEXT SEARCH DICTIONARY,https://www.postgresql.org/docs/15/sql-altertsdictionary.html,,,unmapped-review
sql-commands.html,ALTER TEXT SEARCH PARSER,https://www.postgresql.org/docs/15/sql-altertsparser.html,,,unmapped-review
sql-commands.html,ALTER TEXT SEARCH TEMPLATE,https://www.postgresql.org/docs/15/sql-altertstemplate.html,,,unmapped-review
sql-commands.html,ALTER TRIGGER,https://www.postgresql.org/docs/15/sql-altertrigger.html,reference/sql-commands/alter-trigger.md,ALTER TRIGGER,title/path
sql-commands.html,ALTER TYPE,https://www.postgresql.org/docs/15/sql-altertype.html,reference/sql-commands/alter-type.md,ALTER TYPE,title/path
sql-commands.html,ALTER USER,https://www.postgresql.org/docs/15/sql-alteruser.html,reference/sql-commands/alter-user.md,ALTER USER,title/path
sql-commands.html,ALTER USER MAPPING,https://www.postgresql.org/docs/15/sql-alterusermapping.html,,,unmapped-review
sql-commands.html,ALTER VIEW,https://www.postgresql.org/docs/15/sql-alterview.html,reference/sql-commands/alter-view.md,ALTER VIEW,title/path
sql-commands.html,ANALYZE,https://www.postgresql.org/docs/15/sql-analyze.html,reference/sql-commands/analyze.md,ANALYZE,title/path
sql-commands.html,BEGIN,https://www.postgresql.org/docs/15/sql-begin.html,,,unmapped-review
sql-commands.html,CALL,https://www.postgresql.org/docs/15/sql-call.html,,,unmapped-review
sql-commands.html,CHECKPOINT,https://www.postgresql.org/docs/15/sql-checkpoint.html,,,unmapped-review
sql-commands.html,CLOSE,https://www.postgresql.org/docs/15/sql-close.html,,,unmapped-review
sql-commands.html,CLUSTER,https://www.postgresql.org/docs/15/sql-cluster.html,reference/sql-commands/cluster.md,CLUSTER,title/path
sql-commands.html,COMMENT,https://www.postgresql.org/docs/15/sql-comment.html,reference/sql-commands/comment.md,COMMENT,title/path
sql-commands.html,COMMIT,https://www.postgresql.org/docs/15/sql-commit.html,,,unmapped-review
sql-commands.html,COMMIT PREPARED,https://www.postgresql.org/docs/15/sql-commit-prepared.html,reference/sql-commands/commit-prepared.md,COMMIT PREPARED,title/path
sql-commands.html,COPY,https://www.postgresql.org/docs/15/sql-copy.html,reference/sql-commands/copy.md,COPY,title/path
sql-commands.html,CREATE ACCESS METHOD,https://www.postgresql.org/docs/15/sql-create-access-method.html,reference/sql-commands/create-access-method.md,CREATE ACCESS METHOD,title/path
sql-commands.html,CREATE AGGREGATE,https://www.postgresql.org/docs/15/sql-createaggregate.html,,,unmapped-review
sql-commands.html,CREATE CAST,https://www.postgresql.org/docs/15/sql-createcast.html,reference/sql-commands/create-cast.md,CREATE CAST,title/path
sql-commands.html,CREATE COLLATION,https://www.postgresql.org/docs/15/sql-createcollation.html,,,unmapped-review
sql-commands.html,CREATE CONVERSION,https://www.postgresql.org/docs/15/sql-createconversion.html,,,unmapped-review
sql-commands.html,CREATE DATABASE,https://www.postgresql.org/docs/15/sql-createdatabase.html,reference/sql-commands/create-database.md,CREATE DATABASE,title/path
sql-commands.html,CREATE DOMAIN,https://www.postgresql.org/docs/15/sql-createdomain.html,reference/sql-commands/create-domain.md,CREATE DOMAIN,title/path
sql-commands.html,CREATE EVENT TRIGGER,https://www.postgresql.org/docs/15/sql-createeventtrigger.html,reference/sql-commands/create-event-trigger.md,CREATE EVENT TRIGGER,title/path
sql-commands.html,CREATE EXTENSION,https://www.postgresql.org/docs/15/sql-createextension.html,reference/sql-commands/create-extension.md,CREATE EXTENSION,title/path
sql-commands.html,CREATE FOREIGN DATA WRAPPER,https://www.postgresql.org/docs/15/sql-createforeigndatawrapper.html,reference/sql-commands/create-foreign-data-wrapper.md,CREATE FOREIGN DATA WRAPPER,title/path
sql-commands.html,CREATE FOREIGN TABLE,https://www.postgresql.org/docs/15/sql-createforeigntable.html,reference/sql-commands/create-foreign-table.md,CREATE FOREIGN TABLE,title/path
sql-commands.html,CREATE FUNCTION,https://www.postgresql.org/docs/15/sql-createfunction.html,reference/sql-commands/create-function.md,CREATE FUNCTION,title/path
sql-commands.html,CREATE GROUP,https://www.postgresql.org/docs/15/sql-creategroup.html,,,unmapped-review
sql-commands.html,CREATE INDEX,https://www.postgresql.org/docs/15/sql-createindex.html,reference/sql-commands/create-index.md,CREATE INDEX,title/path
sql-commands.html,CREATE LANGUAGE,https://www.postgresql.org/docs/15/sql-createlanguage.html,reference/sql-commands/create-language.md,CREATE LANGUAGE,title/path
sql-commands.html,CREATE MATERIALIZED VIEW,https://www.postgresql.org/docs/15/sql-creatematerializedview.html,reference/sql-commands/create-materialized-view.md,CREATE MATERIALIZED VIEW,title/path
sql-commands.html,CREATE OPERATOR,https://www.postgresql.org/docs/15/sql-createoperator.html,,,unmapped-review
sql-commands.html,CREATE OPERATOR CLASS,https://www.postgresql.org/docs/15/sql-createopclass.html,,,unmapped-review
sql-commands.html,CREATE OPERATOR FAMILY,https://www.postgresql.org/docs/15/sql-createopfamily.html,,,unmapped-review
sql-commands.html,CREATE POLICY,https://www.postgresql.org/docs/15/sql-createpolicy.html,reference/sql-commands/create-policy.md,CREATE POLICY,title/path
sql-commands.html,CREATE PROCEDURE,https://www.postgresql.org/docs/15/sql-createprocedure.html,reference/sql-commands/create-procedure.md,CREATE PROCEDURE,title/path
sql-commands.html,CREATE PUBLICATION,https://www.postgresql.org/docs/15/sql-createpublication.html,reference/sql-commands/create-publication.md,CREATE PUBLICATION,title/path
sql-commands.html,CREATE ROLE,https://www.postgresql.org/docs/15/sql-createrole.html,reference/sql-commands/create-role.md,CREATE ROLE,title/path
sql-commands.html,CREATE RULE,https://www.postgresql.org/docs/15/sql-createrule.html,reference/sql-commands/create-rule.md,CREATE RULE,title/path
sql-commands.html,CREATE SCHEMA,https://www.postgresql.org/docs/15/sql-createschema.html,reference/sql-commands/create-schema.md,CREATE SCHEMA,title/path
sql-commands.html,CREATE SEQUENCE,https://www.postgresql.org/docs/15/sql-createsequence.html,reference/sql-commands/create-sequence.md,CREATE SEQUENCE,title/path
sql-commands.html,CREATE SERVER,https://www.postgresql.org/docs/15/sql-createserver.html,reference/sql-commands/create-server.md,CREATE SERVER,title/path
sql-commands.html,CREATE STATISTICS,https://www.postgresql.org/docs/15/sql-createstatistics.html,reference/sql-commands/create-statistics.md,CREATE STATISTICS,title/path
sql-commands.html,CREATE SUBSCRIPTION,https://www.postgresql.org/docs/15/sql-createsubscription.html,reference/sql-commands/create-subscription.md,CREATE SUBSCRIPTION,title/path
sql-commands.html,CREATE TABLE,https://www.postgresql.org/docs/15/sql-createtable.html,reference/sql-commands/create-table.md,CREATE TABLE,title/path
sql-commands.html,CREATE TABLE AS,https://www.postgresql.org/docs/15/sql-createtableas.html,reference/sql-commands/create-table-as.md,CREATE TABLE AS,title/path
